candidate_id,repository,reference,instruction_path,role,test_command,compilation_complexity,edited_files_estimate,test_complexity,dependency_depth,historical_failure_rate,composite_difficulty,raw_logistic_success,calibrated_expected_success,calibration_tier,prior_estimated_success_rate,historical_match,recommended_for_pilot
lbv2_1465,microsoft/vscode,src/vs/platform/theme/common/colors/inputColors.ts,.github/skills/ux-theming/SKILL.md,inspect,pytest,0.33,0.75,0.27,0.875,1.0,0.6124,0.276,0.3705,too_hard,0.38,repo,False
lbv2_1466,microsoft/vscode,src/vs/platform/theme/common/colors/listColors.ts,.github/skills/ux-theming/SKILL.md,inspect,pytest,0.33,0.75,0.27,0.875,1.0,0.6124,0.276,0.3705,too_hard,0.38,repo,False
lbv2_0715,microsoft/vscode,src/vs/base/test/browser/ui/tree/asyncDataTree.test.ts,.github/instructions/tree-widgets.instructions.md,execute,pytest,0.33,0.75,0.19,1.0,1.0,0.6132,0.2747,0.3696,too_hard,0.67,spec,False
lbv2_0716,microsoft/vscode,src/vs/base/test/browser/ui/tree/dataTree.test.ts,.github/instructions/tree-widgets.instructions.md,execute,pytest,0.33,0.75,0.19,1.0,1.0,0.6132,0.2747,0.3696,too_hard,0.67,spec,False
lbv2_0717,microsoft/vscode,src/vs/base/test/browser/ui/tree/objectTree.test.ts,.github/instructions/tree-widgets.instructions.md,execute,pytest,0.33,0.75,0.19,1.0,1.0,0.6132,0.2747,0.3696,too_hard,0.67,spec,False
lbv2_1345,astral-sh/ruff,.github/workflows/release.yml,AGENTS.md,inspect,cargo test,0.75,0.5,0.45,0.475,0.875,0.614,0.2735,0.3687,too_hard,0.58,global,False
lbv2_0153,langgenius/dify,e2e/AGENTS.md,e2e/features/agent-v2/AGENTS.md,edit,pytest,0.33,0.45,0.92,0.25,1.0,0.6144,0.2728,0.3682,too_hard,0.69,repo,False
lbv2_0662,langgenius/dify,pnpm-workspace.yaml,e2e/AGENTS.md,execute,pytest,0.51,0.55,0.92,0.125,0.8333,0.6187,0.2661,0.3633,too_hard,0.67,spec,False
lbv2_0879,datadog/dd-trace-js,packages/dd-trace/src/log/index.js,AGENTS.md,execute,yarn test,0.67,0.2,0.55,0.805,0.875,0.6192,0.2653,0.3627,too_hard,0.57,global,False
lbv2_0880,datadog/dd-trace-js,packages/dd-trace/src/plugins/index.js,AGENTS.md,execute,yarn test,0.67,0.2,0.55,0.805,0.875,0.6192,0.2653,0.3627,too_hard,0.57,global,False
lbv2_1284,copilotkit/copilotkit,-D,skills/copilotkit-setup/SKILL.md,execute,pytest,0.43,1.0,0.15,0.7,1.0,0.6226,0.26,0.3588,too_hard,0.39,spec,False
lbv2_1287,copilotkit/copilotkit,express,skills/copilotkit-setup/SKILL.md,execute,pytest,0.43,1.0,0.15,0.7,1.0,0.6226,0.26,0.3588,too_hard,0.39,spec,False
lbv2_0310,alphabitcore/nexus-gateway,docs/developers/architecture/,CLAUDE.md,edit,npm test,0.55,0.75,0.55,0.375,0.875,0.623,0.2594,0.3584,too_hard,0.49,global,False
lbv2_0312,alphabitcore/nexus-gateway,docs/users/features/,CLAUDE.md,edit,npm test,0.55,0.75,0.55,0.375,0.875,0.623,0.2594,0.3584,too_hard,0.49,global,False
lbv2_0394,myriad-dreamin/tinymist,editors/vscode/src/,editors/vscode/AGENTS.md,edit,yarn test,0.55,0.75,0.55,0.375,0.875,0.623,0.2594,0.3584,too_hard,0.49,global,False
lbv2_1190,pbh-btn/peerbanhelper,webui/package.json,.github/copilot-instructions.md,execute,mvn test,0.93,0.27,0.65,0.25,0.875,0.6242,0.2576,0.357,too_hard,0.47,global,False
lbv2_1409,datadog/dd-trace-js,packages/datadog-instrumentations/src/aerospike.js,.agents/skills/apm-integrations/references/new-integration-guide.md,inspect,npm run test,0.67,0.35,0.55,0.68,0.875,0.6262,0.2545,0.3548,too_hard,0.48,global,False
lbv2_1411,datadog/dd-trace-js,packages/datadog-instrumentations/src/pg.js,.agents/skills/apm-integrations/references/new-integration-guide.md,inspect,npm run test,0.67,0.35,0.55,0.68,0.875,0.6262,0.2545,0.3548,too_hard,0.48,global,False
lbv2_1412,datadog/dd-trace-js,packages/datadog-instrumentations/src/undici.js,.agents/skills/apm-integrations/references/new-integration-guide.md,inspect,npm run test,0.67,0.35,0.55,0.68,0.875,0.6262,0.2545,0.3548,too_hard,0.48,global,False
lbv2_0030,alphabitcore/nexus-gateway,tools/db-migrate/schema.prisma,CLAUDE.md,edit,npm test,0.73,0.55,0.55,0.375,0.875,0.6266,0.2539,0.3544,too_hard,0.69,global,False
lbv2_1035,browseroperator/browser-operator-core,front_end/panels/ai_chat/,CLAUDE.md,execute,npm run test,0.73,0.55,0.55,0.375,0.875,0.6266,0.2539,0.3544,too_hard,0.47,global,False
lbv2_0188,prismer-ai/prismer,docker/gateway/container-gateway.mjs,web/CLAUDE.md,edit,npm run test,0.73,0.55,0.55,0.375,0.875,0.6266,0.2539,0.3544,too_hard,0.69,global,False
lbv2_0530,automattic/wp-calypso,client/AGENTS.md,client/jetpack-connect/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.25,1.0,0.6268,0.2536,0.3541,too_hard,0.67,repo,False
lbv2_0531,automattic/wp-calypso,client/AGENTS.md,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.25,1.0,0.6268,0.2536,0.3541,too_hard,0.67,repo,False
lbv2_0988,automattic/wp-calypso,client/reader/,client/reader/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.25,1.0,0.6268,0.2536,0.3541,too_hard,0.47,repo,False
lbv2_0819,azure/azure-sdk-tools,.github/skills/sensei/scripts/gepa/auto_evaluator.py,.github/skills/sensei/SKILL.md,execute,npm test,0.55,0.35,0.55,0.85,0.875,0.627,0.2533,0.3539,too_hard,0.57,global,False
lbv2_0820,azure/azure-sdk-tools,.github/skills/sensei/scripts/gepa/auto_evaluator.py,plugins/azure-sdk-tools/skills/sensei/SKILL.md,execute,npm test,0.55,0.35,0.55,0.85,0.875,0.627,0.2533,0.3539,too_hard,0.57,global,False
lbv2_0396,myriad-dreamin/tinymist,syntaxes/textmate/,editors/vscode/AGENTS.md,edit,yarn test,0.73,0.67,0.55,0.25,0.875,0.6282,0.2515,0.3526,too_hard,0.49,global,False
lbv2_0039,automattic/wp-calypso,apps/agents-manager,packages/jetpack-ai-sidebar/AGENTS.md,edit,pytest,0.85,0.4,0.42,0.43,1.0,0.6286,0.2509,0.3521,too_hard,0.69,repo,False
lbv2_1244,vercel/next.js,packages/next/src/build/,.agents/skills/update-docs/SKILL.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1245,vercel/next.js,packages/next/src/build/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1248,vercel/next.js,packages/next/src/compiled/,.agents/skills/react-vendoring/SKILL.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1249,vercel/next.js,packages/next/src/lib/,.agents/skills/update-docs/SKILL.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1511,vercel/next.js,packages/next/src/build/,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1513,vercel/next.js,packages/next/src/server/,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.68,1.0,0.6304,0.2482,0.3501,too_hard,0.47,repo,False
lbv2_1425,alphabitcore/nexus-gateway,packages/shared/transport/streaming/,.claude/skills/test-compliance-proxy/SKILL.md,inspect,go test,0.57,0.7,0.4,0.68,0.875,0.6312,0.247,0.3493,too_hard,0.38,global,False
lbv2_0906,microsoft/vscode,src/vs/editor/common/cursor/cursorMoveCommands.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.75,1.0,0.632,0.2458,0.3484,too_hard,0.57,repo,False
lbv2_0908,microsoft/vscode,src/vs/platform/product/common/product.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.51,0.75,0.27,0.75,1.0,0.632,0.2458,0.3484,too_hard,0.57,repo,False
lbv2_0389,microsoft/vscode,src/vs/workbench/contrib/chat/common/tools/languageModelToolsContribution.ts,.github/skills/tool-rename-deprecation/SKILL.md,edit,pytest,0.33,0.75,0.27,1.0,1.0,0.6324,0.2452,0.3479,too_hard,0.49,repo,False
lbv2_1165,microsoft/vscode,src/vs/workbench/contrib/chat/common/tools/languageModelToolsService.ts,.github/skills/tool-rename-deprecation/SKILL.md,execute,pytest,0.33,0.75,0.27,1.0,1.0,0.6324,0.2452,0.3479,too_hard,0.47,repo,False
lbv2_1468,microsoft/vscode,src/vs/workbench/contrib/terminalContrib/chatAgentTools/browser/tools/runInTerminalTool.ts,.github/skills/tool-rename-deprecation/SKILL.md,inspect,pytest,0.33,0.75,0.27,1.0,1.0,0.6324,0.2452,0.3479,too_hard,0.38,repo,False
lbv2_1392,alphabitcore/nexus-gateway,packages/ai-gateway/internal/credentials/decrypt/decrypt.go,.claude/skills/test-compliance-proxy/SKILL.md,inspect,go test,0.57,0.5,0.4,0.93,0.875,0.6352,0.2411,0.3449,too_hard,0.48,global,False
lbv2_1394,alphabitcore/nexus-gateway,packages/control-plane/internal/platform/crypto/aes_gcm.go,.claude/skills/test-compliance-proxy/SKILL.md,inspect,go test,0.57,0.5,0.4,0.93,0.875,0.6352,0.2411,0.3449,too_hard,0.48,global,False
lbv2_1055,copilotkit/copilotkit,packages/react-core/,packages/vue/AGENTS.md,execute,pytest,0.52,1.0,0.3,0.43,1.0,0.6352,0.2411,0.3449,too_hard,0.47,spec,False
lbv2_1056,copilotkit/copilotkit,packages/react-textarea/,packages/vue/AGENTS.md,execute,pytest,0.52,1.0,0.3,0.43,1.0,0.6352,0.2411,0.3449,too_hard,0.47,spec,False
lbv2_1057,copilotkit/copilotkit,packages/react-ui/,packages/vue/AGENTS.md,execute,pytest,0.52,1.0,0.3,0.43,1.0,0.6352,0.2411,0.3449,too_hard,0.47,spec,False
lbv2_0251,datadog/dd-trace-js,packages/dd-trace/src/config.js,AGENTS.md,edit,yarn test,0.67,0.4,0.55,0.68,0.875,0.6352,0.2411,0.3449,too_hard,0.59,global,False
lbv2_0252,datadog/dd-trace-js,packages/dd-trace/src/config_defaults.js,AGENTS.md,edit,yarn test,0.67,0.4,0.55,0.68,0.875,0.6352,0.2411,0.3449,too_hard,0.59,global,False
lbv2_0278,myriad-dreamin/tinymist,crates/tinymist/src/config.rs,editors/vscode/AGENTS.md,edit,yarn test,0.67,0.4,0.55,0.68,0.875,0.6352,0.2411,0.3449,too_hard,0.59,global,False
lbv2_0755,provenance-emu/provenance,.github/workflows/build.yml,CLAUDE.md,execute,make test,0.45,0.8,0.5,0.475,1.0,0.639,0.2356,0.3408,too_hard,0.67,spec,False
lbv2_0823,b-m-capital-research/honeclaw,crates/hone-event-engine/src/pollers/news.rs,.agents/skills/event-engine-baseline-testing/SKILL.md,execute,cargo test,0.87,0.2,0.45,0.805,0.875,0.6392,0.2353,0.3406,too_hard,0.57,global,False
lbv2_1293,microsoft/vscode,-g,extensions/copilot/.agents/skills/launch/SKILL.md,execute,pytest,0.58,0.75,0.27,0.7,1.0,0.6394,0.235,0.3404,too_hard,0.39,repo,False
lbv2_0311,alphabitcore/nexus-gateway,docs/operators/ops/runbooks/,CLAUDE.md,edit,npm test,0.55,0.75,0.55,0.5,0.875,0.643,0.2299,0.3365,too_hard,0.49,global,False
lbv2_1311,astral-sh/ruff,.agents/skills/minimizing-ty-ecosystem-changes/SKILL.md,AGENTS.md,edit,cargo test,0.75,0.55,0.45,0.6,0.875,0.643,0.2299,0.3365,too_hard,0.59,global,False
lbv2_1280,azure/azure-sdk-tools,npm,tools/release-plan-dashboard/AGENTS.md,execute,npm test,0.8,0.27,0.55,0.7,0.875,0.6436,0.229,0.3359,too_hard,0.39,global,False
lbv2_1070,datadog/dd-trace-js,packages/dd-trace/test/llmobs/plugins/,.agents/skills/llmobs-testing/references/vcr-cassettes.md,execute,npm test,0.67,0.45,0.47,0.805,0.875,0.645,0.227,0.3344,too_hard,0.47,global,False
lbv2_0799,astral-sh/ruff,crates/ty_python_semantic/resources/mdtest,AGENTS.md,execute,cargo test,0.87,0.35,0.45,0.68,0.875,0.6462,0.2254,0.3331,too_hard,0.57,global,False
lbv2_1410,datadog/dd-trace-js,packages/datadog-instrumentations/src/helpers/hooks.js,.agents/skills/apm-integrations/references/new-integration-guide.md,inspect,npm run test,0.67,0.35,0.55,0.805,0.875,0.6462,0.2254,0.3331,too_hard,0.48,global,False
lbv2_0279,myriad-dreamin/tinymist,docs/tinymist/config/vscode.typ,editors/vscode/AGENTS.md,edit,yarn test,0.73,0.55,0.55,0.5,0.875,0.6466,0.2248,0.3327,too_hard,0.59,global,False
lbv2_0280,myriad-dreamin/tinymist,docs/tinymist/frontend/vscode.typ,editors/vscode/AGENTS.md,edit,yarn test,0.73,0.55,0.55,0.5,0.875,0.6466,0.2248,0.3327,too_hard,0.59,global,False
lbv2_0334,automattic/wp-calypso,client/state/reader/,client/reader/AGENTS.md,edit,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.49,repo,False
lbv2_0537,automattic/wp-calypso,client/reader/AGENTS.md,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.67,repo,False
lbv2_0538,automattic/wp-calypso,client/reader/stats,client/reader/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.67,repo,False
lbv2_0987,automattic/wp-calypso,client/lib/request-with-subkey-fallback/,.claude/skills/calypso-react-query-migration/SKILL.md,execute,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.47,repo,False
lbv2_1349,automattic/wp-calypso,client/controller/index.web.js,client/reader/AGENTS.md,inspect,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.58,repo,False
lbv2_1351,automattic/wp-calypso,client/state/query-client.ts,client/reader/AGENTS.md,inspect,yarn test,0.7,0.4,0.67,0.375,1.0,0.6468,0.2245,0.3325,too_hard,0.58,repo,False
lbv2_1497,vercel/next.js,test/e2e/app-dir/segment-cache/staleness/components/link-accordion.tsx,.agents/skills/router-act/SKILL.md,execute,Jest,0.12,1.0,0.42,0.875,1.0,0.6472,0.224,0.3321,too_hard,0.67,repo,False
lbv2_0952,agoric/agoric-sdk,packages/zoe/,.github/copilot-instructions.md,execute,yarn test,0.85,0.47,0.55,0.43,0.875,0.6474,0.2237,0.3319,too_hard,0.47,global,False
lbv2_0536,automattic/wp-calypso,client/jetpack-connect/test/authorize.js,client/jetpack-connect/AGENTS.md,execute,yarn test,0.7,0.4,0.59,0.5,1.0,0.6476,0.2234,0.3317,too_hard,0.67,repo,False
lbv2_0986,automattic/wp-calypso,client/jetpack-connect/connection-content/test/,client/jetpack-connect/AGENTS.md,execute,yarn test,0.7,0.4,0.59,0.5,1.0,0.6476,0.2234,0.3317,too_hard,0.47,repo,False
lbv2_0918,vercel/next.js,packages/next/src/build/webpack-config.ts,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0919,vercel/next.js,packages/next/src/build/webpack-config.ts,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0920,vercel/next.js,packages/next/src/cli/next-build.ts,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0921,vercel/next.js,packages/next/src/cli/next-dev.ts,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0922,vercel/next.js,packages/next/src/cli/next-dev.ts,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0923,vercel/next.js,packages/next/src/cli/next-start.ts,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_0924,vercel/next.js,packages/next/src/lib/bundler.ts,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.57,repo,False
lbv2_1251,vercel/next.js,packages/next/src/server/app-render/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.47,repo,False
lbv2_1253,vercel/next.js,packages/next/src/shared/lib/,.agents/skills/update-docs/SKILL.md,execute,pytest,0.48,1.0,0.15,0.805,1.0,0.6504,0.2196,0.3288,too_hard,0.47,repo,False
lbv2_1171,microsoft/vscode,test/,extensions/copilot/.github/copilot-instructions.md,execute,npm run test,0.7,0.75,0.59,0.125,1.0,0.6506,0.2193,0.3286,too_hard,0.47,repo,False
lbv2_0255,datadog/dd-trace-js,packages/dd-trace/src/plugins/index.js,.agents/skills/apm-integrations/SKILL.md,edit,npm run test,0.67,0.4,0.55,0.805,0.875,0.6552,0.213,0.3238,too_hard,0.59,global,False
lbv2_0256,datadog/dd-trace-js,packages/dd-trace/src/plugins/index.js,.agents/skills/apm-integrations/references/new-integration-guide.md,edit,npm run test,0.67,0.4,0.55,0.805,0.875,0.6552,0.213,0.3238,too_hard,0.59,global,False
lbv2_0660,langgenius/dify,e2e/fixtures/test-materials/e2e-summary-skill/SKILL.md,e2e/features/agent-v2/AGENTS.md,execute,pytest,0.33,0.45,0.84,0.625,1.0,0.6552,0.213,0.3238,too_hard,0.67,repo,False
lbv2_1191,pbh-btn/peerbanhelper,webui/src/,.github/copilot-instructions.md,execute,mvn test,0.93,0.47,0.65,0.25,0.875,0.6602,0.2064,0.3188,too_hard,0.47,global,False
lbv2_0999,automattic/wp-calypso,test/packages/jest.config.js,packages/agents-manager/AGENTS.md,execute,jest,0.61,0.4,0.69,0.555,1.0,0.6606,0.2059,0.3184,too_hard,0.47,repo,False
lbv2_0330,automattic/wp-calypso,client/dashboard/,client/AGENTS.md,edit,yarn test,0.88,0.4,0.67,0.25,1.0,0.6664,0.1984,0.3126,too_hard,0.49,repo,False
lbv2_1285,copilotkit/copilotkit,@copilotkit/react,skills/copilotkit-setup/SKILL.md,execute,pytest,0.63,1.0,0.15,0.7,1.0,0.6666,0.1982,0.3124,too_hard,0.39,spec,False
lbv2_1286,copilotkit/copilotkit,@copilotkit/runtime,skills/copilotkit-setup/SKILL.md,execute,pytest,0.63,1.0,0.15,0.7,1.0,0.6666,0.1982,0.3124,too_hard,0.39,spec,False
lbv2_0233,automattic/wp-calypso,client/reader/route/index.js,client/reader/AGENTS.md,edit,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.59,repo,False
lbv2_0800,automattic/wp-calypso,client/reader/atmosphere/use-atmosphere-like-action.ts,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.57,repo,False
lbv2_0801,automattic/wp-calypso,client/reader/atmosphere/use-atmosphere-repost-action.ts,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.57,repo,False
lbv2_0802,automattic/wp-calypso,client/reader/mastodon/use-mastodon-like-action.ts,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.57,repo,False
lbv2_0803,automattic/wp-calypso,client/reader/mastodon/use-mastodon-repost-action.ts,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.57,repo,False
lbv2_0804,automattic/wp-calypso,client/reader/stats/index.ts,client/reader/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.57,repo,False
lbv2_0990,automattic/wp-calypso,client/reader/atmosphere/thread-tree/,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.47,repo,False
lbv2_0991,automattic/wp-calypso,client/reader/discover/components/,client/reader/social/AGENTS.md,execute,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.47,repo,False
lbv2_1524,automattic/wp-calypso,client/state/reader/action-types.ts,.claude/skills/calypso-react-query-migration/SKILL.md,inspect,yarn test,0.7,0.4,0.67,0.5,1.0,0.6668,0.1979,0.3122,too_hard,0.48,repo,False
lbv2_0926,vercel/next.js,packages/next/src/server/lib/router-server.ts,AGENTS.md,execute,pytest,0.48,1.0,0.15,0.93,1.0,0.6704,0.1934,0.3087,too_hard,0.57,repo,False
lbv2_1246,vercel/next.js,packages/next/src/build/webpack/loaders/,.agents/skills/next-rspack/SKILL.md,execute,pytest,0.48,1.0,0.15,0.93,1.0,0.6704,0.1934,0.3087,too_hard,0.47,repo,False
lbv2_1247,vercel/next.js,packages/next/src/build/webpack/loaders/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.93,1.0,0.6704,0.1934,0.3087,too_hard,0.47,repo,False
lbv2_1254,vercel/next.js,packages/next/src/shared/lib/router/,.agents/skills/update-docs/references/CODE-TO-DOCS-MAPPING.md,execute,pytest,0.48,1.0,0.15,0.93,1.0,0.6704,0.1934,0.3087,too_hard,0.47,repo,False
lbv2_0204,alphabitcore/nexus-gateway,docs/developers/architecture/cross-cutting/foundation/configuration-architecture.md,CLAUDE.md,edit,npm test,0.55,0.7,0.55,0.75,0.875,0.674,0.1889,0.3053,too_hard,0.59,global,False
lbv2_0027,alphabitcore/nexus-gateway,packages/ai-gateway/internal/providers/specs/anthropic/codec/codec.go,CLAUDE.md,edit,npm test,0.67,0.45,0.47,1.0,0.875,0.6762,0.1862,0.3032,too_hard,0.69,global,False
lbv2_1292,microsoft/vscode,-g,.agents/skills/launch/SKILL.md,execute,pytest,0.76,0.75,0.27,0.7,1.0,0.679,0.1829,0.3005,too_hard,0.39,repo,False
lbv2_1438,automattic/wp-calypso,packages/image-studio/jest.config.js,packages/image-studio/AGENTS.md,inspect,jest,0.61,0.4,0.77,0.555,1.0,0.6798,0.1819,0.2998,too_hard,0.38,repo,False
lbv2_0982,automattic/wp-calypso,apps/odyssey-stats/,client/my-sites/stats/AGENTS.md,execute,yarn test,0.82,0.4,0.67,0.43,1.0,0.682,0.1793,0.2977,too_hard,0.47,repo,False
lbv2_1069,datadog/dd-trace-js,packages/dd-trace/src/debugger/devtools_client/,AGENTS.md,execute,yarn test,0.67,0.55,0.55,0.805,0.875,0.6822,0.1791,0.2976,too_hard,0.47,global,False
lbv2_1282,browseroperator/browser-operator-core,cp,CLAUDE.md,execute,npm run test,0.98,0.27,0.55,0.7,0.875,0.6832,0.1779,0.2966,too_hard,0.39,global,False
lbv2_0234,automattic/wp-calypso,client/state/reader/posts/display-types.js,client/reader/AGENTS.md,edit,yarn test,0.7,0.4,0.67,0.625,1.0,0.6868,0.1737,0.2933,too_hard,0.59,repo,False
lbv2_0235,automattic/wp-calypso,client/state/reader/posts/normalization-rules.js,client/reader/AGENTS.md,edit,yarn test,0.7,0.4,0.67,0.625,1.0,0.6868,0.1737,0.2933,too_hard,0.59,repo,False
lbv2_1137,microsoft/vscode,extensions/copilot/,.github/skills/otel/SKILL.md,execute,npm test,0.7,0.75,0.67,0.25,1.0,0.6898,0.1703,0.2906,too_hard,0.47,repo,False
lbv2_1188,pbh-btn/peerbanhelper,src/main/java/,.github/copilot-instructions.md,execute,mvn test,0.93,0.55,0.65,0.375,0.875,0.6946,0.1649,0.2863,too_hard,0.47,global,False
lbv2_1189,pbh-btn/peerbanhelper,src/main/resources/,.github/copilot-instructions.md,execute,mvn test,0.93,0.55,0.65,0.375,0.875,0.6946,0.1649,0.2863,too_hard,0.47,global,False
lbv2_0258,datadog/dd-trace-js,packages/dd-trace/src/telemetry/telemetry.js,AGENTS.md,edit,yarn test,0.85,0.4,0.55,0.805,0.875,0.6948,0.1647,0.2861,too_hard,0.59,global,False
lbv2_0320,alphabitcore/nexus-gateway,packages/shared/schemas/configkey/,CLAUDE.md,edit,npm test,0.67,0.75,0.55,0.68,0.875,0.6982,0.161,0.2831,too_hard,0.49,global,False
lbv2_1167,microsoft/vscode,src/vs/workbench/services/extensionManagement/browser/builtinExtensionsScannerService.ts,.github/instructions/buildNext.instructions.md,execute,pytest,0.63,0.75,0.27,1.0,1.0,0.6984,0.1608,0.283,too_hard,0.47,repo,False
